customer_id,product_id,basket_date,basket_count
6092282,44484483,26-05-2019,2
925047,36856566,26-05-2019,2
17141692,44805180,26-05-2019,2
37996944,47627803,26-05-2019,2
12583279,3401510,26-05-2019,2
21875238,35267082,26-05-2019,2
16461482,37232798,26-05-2019,2
17170040,40776911,26-05-2019,2
16341776,1953398,26-05-2019,2
3924518,42567302,26-05-2019,2
10121429,33028208,26-05-2019,2
17746174,2342407,26-05-2019,2
18037917,12726709,26-05-2019,2
21421134,42695504,26-05-2019,2
20561778,32915026,26-05-2019,2
1465149,35469135,26-05-2019,2
10567414,6931260,26-05-2019,2
8272334,32193659,26-05-2019,2
4214218,44744303,26-05-2019,2
4372553,4909535,26-05-2019,2
41788823,43757870,26-05-2019,3
22447594,46023228,26-05-2019,2
15295219,42659641,26-05-2019,2
24434719,36518121,26-05-2019,4
14211340,43457693,26-05-2019,2
27919142,33056893,26-05-2019,2
19505790,38074854,26-05-2019,2
11489555,47478745,26-05-2019,2
20077745,47930583,26-05-2019,2
2123837,34235637,26-05-2019,2
21528761,48222316,26-05-2019,2
13416526,32241530,26-05-2019,2
14040695,31247885,26-05-2019,2
1751911,53238,26-05-2019,3
13673443,4367617,26-05-2019,2
33712351,50728715,26-05-2019,2
25394941,31274129,26-05-2019,2
10042206,35134821,26-05-2019,2
12230340,32055878,26-05-2019,2
12354562,32079069,26-05-2019,2
6391728,6190983,26-05-2019,2
10896092,37405916,26-05-2019,2
2468209,4460703,26-05-2019,4
26722134,42602971,26-05-2019,2
5683753,38034728,26-05-2019,3
21258197,4132844,26-05-2019,3
13471979,1207259,26-05-2019,2
12798596,48025913,26-05-2019,2
11411742,35679648,26-05-2019,2
7138226,42671309,26-05-2019,2
1578960,33858679,25-05-2019,2
14243962,3675585,25-05-2019,2
27171770,47107285,25-05-2019,2
24089544,36296332,25-05-2019,2
42326969,4661104,25-05-2019,3
38920203,46240521,25-05-2019,2
5072691,33527950,25-05-2019,3
32951014,36802810,25-05-2019,2
19912903,7141684,25-05-2019,2
21663894,47750473,26-05-2019,2
17788419,42695372,26-05-2019,2
1469478,39696016,26-05-2019,2
29964285,40591736,26-05-2019,2
14289585,7075921,26-05-2019,2
41788823,47058415,26-05-2019,2
5334524,44742767,25-05-2019,2
17870914,34532397,26-05-2019,2
6000156,36254072,26-05-2019,2
4376221,35305806,26-05-2019,2
3628712,46130148,26-05-2019,2
5678397,4780625,26-05-2019,2
42417296,46065345,26-05-2019,2
3456559,41659818,25-05-2019,2
14581789,31160380,25-05-2019,2
37669315,2585577,25-05-2019,2
36142211,40485246,25-05-2019,2
22710475,44336752,25-05-2019,2
42448914,50770682,26-05-2019,2
15785149,46401919,25-05-2019,2
31615684,44131003,25-05-2019,2
20733433,37716002,25-05-2019,2
1022057,39774713,26-05-2019,2
14933418,51028256,26-05-2019,2
550907,6896803,26-05-2019,2
23552441,31160978,26-05-2019,2
10700241,44290069,26-05-2019,2
13930580,6256840,25-05-2019,2
2091897,6806733,25-05-2019,2
25842230,35588955,25-05-2019,3
26910608,32640519,25-05-2019,2
40714941,40512295,27-05-2019,2
10330920,46252692,27-05-2019,2
2308926,35134963,27-05-2019,2
32708515,32590742,27-05-2019,2
40243756,2573715,25-05-2019,2
39358565,40575423,25-05-2019,2
3055008,7035620,25-05-2019,2
11753613,7026229,25-05-2019,2
12126340,47592357,25-05-2019,2
20369383,39916664,25-05-2019,2
30156081,42403563,25-05-2019,2
13900500,713995,25-05-2019,2
42221005,33334128,25-05-2019,2
16363790,4011203,25-05-2019,2
14869199,42804691,25-05-2019,2
11718105,41884885,25-05-2019,2
15041298,47314718,25-05-2019,2
15139238,31611215,25-05-2019,3
822267,49095264,25-05-2019,3
36915399,45637553,25-05-2019,2
1544811,33826378,25-05-2019,2
13017625,43468642,25-05-2019,2
15923290,46301938,25-05-2019,2
5796415,6300991,25-05-2019,2
11657314,37309993,25-05-2019,2
38185644,1263120,25-05-2019,2
11614173,3036232,25-05-2019,2
29933911,32970068,25-05-2019,2
12117378,35134963,25-05-2019,2
37110728,50602161,25-05-2019,2
1934436,33712505,25-05-2019,2
38436624,50602118,25-05-2019,3
1774820,36922347,25-05-2019,2
22480185,34244790,25-05-2019,2
7500859,36354228,25-05-2019,2
1739414,34473666,25-05-2019,2
6362911,7155818,25-05-2019,2
10567485,46939597,25-05-2019,2
29108720,2573745,25-05-2019,2
29108720,35863689,25-05-2019,2
16685116,35188772,25-05-2019,2
16405990,46159421,16-06-2019,2
30656308,50711152,16-06-2019,2
3868881,4033617,16-06-2019,2
44384104,41632914,16-06-2019,3
7350589,50184024,16-06-2019,2
9919565,48084134,16-06-2019,2
991713,31342134,16-06-2019,2
31403328,2573579,16-06-2019,2
26265040,2582192,16-06-2019,2
15188935,39761024,16-06-2019,2
10701151,33649803,16-06-2019,2
946744,4746276,16-06-2019,2
6209977,31516269,16-06-2019,4
13258026,35540899,16-06-2019,2
21082375,35429146,16-06-2019,2
15316394,43138854,16-06-2019,2
11115881,5213601,16-06-2019,2
25261068,6477004,16-06-2019,2
15840179,38781622,16-06-2019,2
11181056,40452386,16-06-2019,2
2346497,49744783,16-06-2019,2
7791450,48963095,16-06-2019,2
32367995,34432818,15-06-2019,2
6998612,52515200,16-06-2019,2
11335756,53622909,15-06-2019,2
44257526,42382405,15-06-2019,2
6925765,4904749,15-06-2019,2
11241918,34415088,15-06-2019,2
3611843,43873315,15-06-2019,2
29209330,41505393,15-06-2019,2
21905534,32335350,15-06-2019,4
10108369,2580509,15-06-2019,2
10430741,34770906,15-06-2019,2
41427636,6055152,15-06-2019,2
8508775,42008299,15-06-2019,2
13517453,3949764,15-06-2019,2
6142642,44616562,15-06-2019,2
13374362,43340357,15-06-2019,3
3743298,34244779,15-06-2019,2
15514797,43355749,15-06-2019,2
20374133,36788551,15-06-2019,2
15906890,25134259,15-06-2019,5
7243178,50127865,15-06-2019,2
43907454,4519368,15-06-2019,2
10004748,42512860,15-06-2019,2
17320451,40316477,15-06-2019,2
12039508,2480140,15-06-2019,2
30913876,31717234,15-06-2019,2
42896425,3573268,15-06-2019,2
12404079,44808832,15-06-2019,2
20143632,37452269,15-06-2019,3
3370514,48875493,15-06-2019,2
25589854,48529652,15-06-2019,2
13200389,50303557,15-06-2019,2
41544370,4643611,15-06-2019,2
12152470,54253465,15-06-2019,2
3645371,33445420,15-06-2019,2
30662535,39195675,15-06-2019,2
1769874,665199,15-06-2019,3
37235501,50932114,15-06-2019,2
10595065,2667672,15-06-2019,2
20085664,4972735,15-06-2019,2
30411222,48754907,15-06-2019,2
8059868,7149684,16-06-2019,2
19117155,32089192,15-06-2019,2
2843900,36983897,15-06-2019,2
19208397,6814705,15-06-2019,2
20860227,260796,15-06-2019,2
15029605,7145714,15-06-2019,2
41675930,33828170,15-06-2019,2
15936332,40381348,15-06-2019,2
28746274,41733111,15-06-2019,2
16853842,47215847,15-06-2019,2
4457681,40070157,15-06-2019,2
11997888,38675187,15-06-2019,2
27781043,31688664,15-06-2019,2
43396858,33745199,15-06-2019,2
7104441,51413941,15-06-2019,2
11971415,7587271,15-06-2019,2
43047940,44272084,14-06-2019,4
1087060,36765107,14-06-2019,2
11021956,4828305,14-06-2019,2
28551947,40276058,14-06-2019,2
40643117,47931242,14-06-2019,2
15994713,35666288,14-06-2019,2
34508812,6756652,15-06-2019,2
11661397,53582375,15-06-2019,2
13410786,42695403,14-06-2019,2
34309522,35168764,14-06-2019,2
32411032,47739821,14-06-2019,3
22557528,36865953,14-06-2019,2
20381993,49538825,14-06-2019,2
11165335,35130546,14-06-2019,2
16721767,6743517,14-06-2019,2
23879203,47150040,14-06-2019,2
7259037,52312255,14-06-2019,2
38902196,33611275,14-06-2019,2
40005691,159134,14-06-2019,3
10410178,41718699,14-06-2019,3
13665968,32590279,14-06-2019,2
11731608,34319868,14-06-2019,2
43795150,42739787,14-06-2019,2
4434179,40770004,14-06-2019,2
6176265,5937858,14-06-2019,2
16012461,45193361,14-06-2019,2
9259751,6716694,14-06-2019,2
21413037,3992176,14-06-2019,2
18902150,46736309,14-06-2019,2
43840345,39936587,14-06-2019,2
43840345,36959226,14-06-2019,2
12841336,46726815,14-06-2019,2
8033941,52638855,14-06-2019,2
24972291,35752847,14-06-2019,2
9485954,37861909,14-06-2019,2
11546766,37043787,14-06-2019,2
2703416,37967578,14-06-2019,2
41289043,52821408,14-06-2019,2
34272762,43809581,14-06-2019,2
14083826,49541237,14-06-2019,2
1706355,45726394,14-06-2019,2
14908321,50787947,14-06-2019,2
3846795,48030327,14-06-2019,2
15009179,39838002,14-06-2019,2
3993411,3633997,14-06-2019,2
878632,37989359,14-06-2019,2
12296571,3735903,14-06-2019,2
15870307,43773547,14-06-2019,2
12917560,33455748,14-06-2019,2
10882262,7158860,14-06-2019,2
16965734,6032005,14-06-2019,2
10154720,39764134,14-06-2019,2
13625423,42742253,14-06-2019,2
12374297,49510352,14-06-2019,2
30896866,3485790,14-06-2019,2
27965663,48225963,14-06-2019,2
13730794,36433493,14-06-2019,2
10971884,45719981,14-06-2019,2
44058158,35722328,14-06-2019,2
5624333,40966446,14-06-2019,2
16325373,6632112,14-06-2019,2
17410516,47047636,13-06-2019,2
27542858,14275059,13-06-2019,3
11125829,33306574,13-06-2019,2
20980018,6493606,13-06-2019,2
20669868,39664781,13-06-2019,2
40364789,32703460,13-06-2019,2
43671827,31546667,13-06-2019,2
13410136,49160202,13-06-2019,3
33236286,4661992,14-06-2019,2
44133761,37754439,13-06-2019,2
822664,50813676,13-06-2019,2
822664,2092248,13-06-2019,2
1025070,32054773,13-06-2019,3
41018220,40510918,13-06-2019,2
8771698,50942106,13-06-2019,2
28957555,31516269,13-06-2019,2
43284773,31161647,13-06-2019,2
6966375,43840163,13-06-2019,2
30266875,32724299,13-06-2019,2
23487927,321309,13-06-2019,2
27051751,32179162,13-06-2019,2
15431105,40988229,13-06-2019,2
2095400,6821980,13-06-2019,2
43430834,46067583,13-06-2019,2
8659512,53550559,13-06-2019,2
27537619,47733412,13-06-2019,2
11658458,32099678,13-06-2019,3
16579488,35319971,13-06-2019,2
23455074,2118283,12-06-2019,2
42829753,48018504,13-06-2019,2
14545319,48468006,12-06-2019,2
27868542,42406537,12-06-2019,2
10198505,31523533,12-06-2019,2
13487802,46286574,13-06-2019,2
36370791,44839257,12-06-2019,2
5662234,43306649,12-06-2019,3
5662234,48923620,12-06-2019,2
11652491,39664791,12-06-2019,2
14030831,44764718,12-06-2019,2
12993545,47007182,12-06-2019,2
10382333,34912845,12-06-2019,2
35746588,32242550,12-06-2019,2
19538187,43377463,12-06-2019,2
8091075,3750593,12-06-2019,2
19014704,6045530,12-06-2019,2
2684013,35221896,12-06-2019,2
24056635,45969168,12-06-2019,2
3555862,46234841,12-06-2019,2
17383906,43873689,12-06-2019,2
20149726,48230911,12-06-2019,2
20509017,32743687,12-06-2019,3
20624246,46280552,12-06-2019,3
15919546,33924155,12-06-2019,2
17986052,39274956,12-06-2019,2
12652260,50317145,12-06-2019,3
15072438,35509246,12-06-2019,2
40959986,34711015,12-06-2019,3
17385714,3616115,12-06-2019,2
23873565,46656389,12-06-2019,2
2099709,2516939,12-06-2019,2
13565747,44575889,12-06-2019,2
23615434,35173061,12-06-2019,2
5969030,49267348,12-06-2019,2
5277863,53620941,12-06-2019,2
3428151,50600656,12-06-2019,2
14366807,32717530,12-06-2019,4
34376082,34335671,12-06-2019,2
2783464,39730809,12-06-2019,2
15469495,31060407,12-06-2019,2
11056540,46185001,11-06-2019,2
12599000,1069705,11-06-2019,2
2230028,2710370,11-06-2019,2
36890368,49218301,11-06-2019,2
23809874,48619819,12-06-2019,3
7695255,45733829,12-06-2019,4
11618106,2119551,12-06-2019,2
13750024,31929332,11-06-2019,2
18483017,2302223,11-06-2019,2
25926423,42750285,11-06-2019,2
25851686,43524799,11-06-2019,2
13982785,38057915,11-06-2019,2
18718208,50595983,11-06-2019,2
13666275,34732104,12-06-2019,2
3125918,45995863,12-06-2019,3
12705823,5891689,12-06-2019,2
19967910,6471122,11-06-2019,2
14140130,46475304,11-06-2019,2
2932144,35908115,11-06-2019,2
11732694,33277808,11-06-2019,2
25567283,35166317,11-06-2019,2
16546059,50810900,11-06-2019,2
35180826,40276011,11-06-2019,2
15740766,46234376,12-06-2019,2
7267228,1197450,11-06-2019,2
25251744,42724307,11-06-2019,2
1807468,31439505,11-06-2019,2
13667834,25700159,11-06-2019,2
12322456,31380675,11-06-2019,2
19969253,350087,11-06-2019,6
40705057,5742542,11-06-2019,2
39864050,3967933,11-06-2019,2
11997851,47939139,11-06-2019,2
2588744,41693956,11-06-2019,2
237353,43255852,11-06-2019,2
21811327,32317438,11-06-2019,3
36059768,33918132,11-06-2019,3
14973452,6295368,11-06-2019,2
4101739,52408825,11-06-2019,2
14853370,584255,11-06-2019,2
3558340,38050317,11-06-2019,2
27209839,5777659,11-06-2019,2
13881458,50903895,11-06-2019,2
22322658,31163490,11-06-2019,2
4305101,42655468,11-06-2019,3
41753952,3567611,11-06-2019,4
3758732,6953117,11-06-2019,3
8067680,40192368,11-06-2019,2
4140489,32367421,11-06-2019,2
28660982,38930333,11-06-2019,2
12701993,34981683,11-06-2019,2
16503853,48965554,11-06-2019,2
31313887,43524799,11-06-2019,2
12640525,50842548,11-06-2019,2
9684026,35206530,11-06-2019,3
2623621,42746271,11-06-2019,2
16966547,43861979,11-06-2019,2
11974087,110731,11-06-2019,2
10624241,6026906,11-06-2019,2
16144536,33124098,11-06-2019,2
14757319,34350040,11-06-2019,2
18493131,239691,12-06-2019,2
29734186,38778802,11-06-2019,2
2229298,47498748,11-06-2019,2
2891976,4316655,10-06-2019,2
10443865,42887542,11-06-2019,2
26272376,32241630,10-06-2019,6
16978648,1995484,10-06-2019,2
6267900,6699532,10-06-2019,2
21425501,43518444,10-06-2019,2
24701280,1124287,10-06-2019,4
2165682,31225974,10-06-2019,2
28048401,4236814,10-06-2019,2
17054241,38509598,10-06-2019,2
16893320,48319943,10-06-2019,2
43816685,31511822,10-06-2019,2
10526465,193001,10-06-2019,2
36885746,6896816,10-06-2019,2
3475757,46986997,10-06-2019,2
26957654,2544370,10-06-2019,2
11295059,34205988,10-06-2019,2
33229713,31298106,10-06-2019,2
35212838,40377934,10-06-2019,2
9316266,47159001,10-06-2019,2
26404919,43708366,10-06-2019,3
12267160,42512085,10-06-2019,2
16186634,32317060,10-06-2019,5
2370266,729554,10-06-2019,2
16474976,34410056,10-06-2019,2
10663592,35543900,10-06-2019,2
826387,4522789,10-06-2019,2
19778543,47866714,10-06-2019,2
16992445,47856146,10-06-2019,2
10808925,44817325,10-06-2019,2
16193364,42758194,10-06-2019,2
16081711,41684406,10-06-2019,2
10424239,47120966,10-06-2019,2
39326986,3623182,10-06-2019,2
37431900,31676585,10-06-2019,2
41426286,51043869,10-06-2019,2
8060496,44629915,10-06-2019,3
25872103,46280573,10-06-2019,2
18930909,42921232,10-06-2019,2
11627458,39328149,10-06-2019,2
34747910,39002820,10-06-2019,2
9393043,44606894,10-06-2019,2
21594921,4661031,10-06-2019,2
16180330,42921231,10-06-2019,2
8093009,37575721,10-06-2019,2
34916149,50317141,10-06-2019,2
21594921,40189771,10-06-2019,2
11301935,34877878,10-06-2019,2
33300777,31994148,10-06-2019,2
18470844,6903087,10-06-2019,2
36125061,14192659,10-06-2019,2
10771210,52105972,10-06-2019,2
17129477,39608405,10-06-2019,2
10585499,32054292,10-06-2019,2
15435247,50050722,10-06-2019,2
2926288,49223986,10-06-2019,2
1250770,49109082,10-06-2019,2
894992,43257979,11-06-2019,2
12400900,46651260,11-06-2019,2
20269781,2023888,11-06-2019,2
21207156,49378356,11-06-2019,2
5942729,35540679,11-06-2019,2
11860419,2954060,10-06-2019,3
9406745,31556485,10-06-2019,2
40838652,6531649,10-06-2019,2
7387044,3766390,10-06-2019,2
21205800,35133963,10-06-2019,2
1109422,85550,10-06-2019,2
3684763,33906448,10-06-2019,2
4275518,3786810,10-06-2019,2
26035753,36353678,09-06-2019,2
13586567,50355214,10-06-2019,2
15089881,45790852,10-06-2019,2
1949949,39543957,09-06-2019,3
33385644,51108806,09-06-2019,2
14903153,48298418,09-06-2019,3
33280129,7105676,10-06-2019,2
1269449,3375679,10-06-2019,2
25450701,4368330,10-06-2019,2
26321471,31060453,09-06-2019,2
23555966,35134963,11-06-2019,2
14772856,52993217,11-06-2019,2
11002154,35034417,10-06-2019,2
23493795,46639586,10-06-2019,2
1107303,40797011,11-06-2019,2
34607877,49153353,09-06-2019,2
18634054,33033623,09-06-2019,2
22175352,50317669,09-06-2019,2
4566811,42459286,09-06-2019,2
11455412,34363427,10-06-2019,2
6940390,44615413,09-06-2019,2
33336460,51420509,09-06-2019,2
8854575,51645774,09-06-2019,2
3720954,42110591,09-06-2019,2
21746788,41055992,09-06-2019,2
12680670,48307601,09-06-2019,2
40115730,48347864,09-06-2019,2
1976394,7127055,09-06-2019,2
4062888,46275901,09-06-2019,2
12717629,37283291,09-06-2019,3
17148738,52204807,09-06-2019,2
14952393,4040369,09-06-2019,2
10560359,34544566,09-06-2019,2
16241511,34955863,09-06-2019,2
21767748,51797669,09-06-2019,2
32172298,35484560,31-05-2019,2
14904055,4733376,31-05-2019,2
32164882,34247816,31-05-2019,2
36786180,6411072,31-05-2019,2
20875705,31450303,31-05-2019,2
29755866,7115926,31-05-2019,2
9870965,45194543,31-05-2019,2
17592469,46478611,31-05-2019,2
8476780,3660451,31-05-2019,2
14281437,32322419,31-05-2019,2
3550486,36597514,31-05-2019,2
18727988,31713669,31-05-2019,2
3492878,6275588,31-05-2019,2
16208712,4533505,31-05-2019,3
15866083,3329336,31-05-2019,2
40488917,6638188,31-05-2019,2
12685556,44749851,31-05-2019,2
9545469,31539253,31-05-2019,2
11324947,32401286,31-05-2019,2
3249736,32239828,31-05-2019,2
23147415,42760757,31-05-2019,3
25496127,32229818,31-05-2019,2
38357309,33200807,31-05-2019,2
26026693,2277168,31-05-2019,2
42036343,34661645,31-05-2019,2
28187659,2543802,31-05-2019,2
3689202,31619873,31-05-2019,2
9780343,46288052,30-05-2019,2
18142588,51559206,30-05-2019,2
2517150,35628157,01-06-2019,2
17552873,40275998,01-06-2019,2
27450440,6930687,30-05-2019,2
13201758,46481487,31-05-2019,2
1441203,40654507,31-05-2019,2
16773665,46300673,30-05-2019,2
42087736,36545164,30-05-2019,2
4526397,44637911,30-05-2019,2
27426432,4695836,30-05-2019,2
11331594,31715882,30-05-2019,2
42527197,4702768,30-05-2019,2
40304809,46904192,30-05-2019,2
6089504,35248304,30-05-2019,2
15157997,47227913,30-05-2019,2
23022651,2696608,30-05-2019,2
42901334,50451904,30-05-2019,2
14252152,47143131,30-05-2019,2
21286558,2119360,30-05-2019,2
15035288,42714422,30-05-2019,5
21179125,5915915,30-05-2019,3
10114965,37635890,30-05-2019,2
24714683,2507296,30-05-2019,2
18806737,48335081,30-05-2019,2
1100609,43532127,30-05-2019,2
10316957,35887265,30-05-2019,2
11257203,40507756,30-05-2019,2
42294869,31290352,30-05-2019,2
36363697,34177265,30-05-2019,2
3699879,35355916,30-05-2019,2
37003864,6986002,30-05-2019,2
16740494,4359147,30-05-2019,2
16564722,40985297,01-06-2019,2
21819629,44612391,01-06-2019,2
13835433,45569411,01-06-2019,2
14754993,34018126,30-05-2019,2
30638099,34438834,30-05-2019,2
25267576,46981182,30-05-2019,3
39630337,38411109,30-05-2019,2
13872256,36898940,30-05-2019,2
35893669,32401531,29-05-2019,2
22318571,47161220,29-05-2019,2
13308419,39300327,29-05-2019,2
3691011,34576335,29-05-2019,3
34293068,43855557,29-05-2019,2
41969094,31516269,29-05-2019,2
1029610,34315678,29-05-2019,2
29449700,2379247,30-05-2019,4
12322397,46417467,29-05-2019,2
988409,31574977,29-05-2019,2
35734138,40315222,29-05-2019,5
28616096,39828909,29-05-2019,4
6092999,34907559,29-05-2019,2
10414434,50135172,29-05-2019,2
20866405,31994873,29-05-2019,2
27682867,34396019,29-05-2019,2
23688006,6537354,29-05-2019,2
9994685,35499363,29-05-2019,2
28322753,4215003,29-05-2019,2
30398816,2488755,29-05-2019,2
16721967,44747655,29-05-2019,2
22091650,16763509,29-05-2019,2
11591513,1816759,29-05-2019,2
16580996,2677833,29-05-2019,2
28857386,47634493,29-05-2019,2
1533252,34565547,30-05-2019,2
24478275,42887876,29-05-2019,3
37248997,31807325,29-05-2019,3
24364597,34886765,29-05-2019,3
21970127,47552013,29-05-2019,2
35577431,51751037,29-05-2019,2
27872295,2223978,29-05-2019,2
27136725,37374271,29-05-2019,2
35619503,49338600,29-05-2019,2
37722033,46781550,29-05-2019,2
17189829,50099331,29-05-2019,2
35642693,38968298,29-05-2019,2
23172615,41140295,29-05-2019,2
20049228,35248427,29-05-2019,2
36170151,41268594,29-05-2019,2
36170151,44223894,29-05-2019,2
18109598,34913531,28-05-2019,2
11455296,35628131,28-05-2019,2
13683840,31516269,28-05-2019,2
9430864,36326322,29-05-2019,2
10940119,6194475,28-05-2019,3
13683840,34727100,28-05-2019,2
23382497,34108867,28-05-2019,2
42301002,48936217,28-05-2019,4
16110242,33039212,28-05-2019,6
11082585,3985534,28-05-2019,5
17783060,4936185,28-05-2019,2
35793550,4423829,28-05-2019,4
14534034,37632806,28-05-2019,2
42287167,42698334,28-05-2019,2
33836379,6579968,28-05-2019,3
4509517,44270583,28-05-2019,3
41739501,4519364,28-05-2019,2
29088686,31272328,28-05-2019,2
31921662,32020221,28-05-2019,3
13402854,40651620,28-05-2019,2
5498029,53093,28-05-2019,3
1504111,45291264,28-05-2019,2
15227801,31276869,28-05-2019,2
23450693,3415401,28-05-2019,2
5948899,43486730,28-05-2019,2
20487298,35404898,28-05-2019,2
23691637,48798948,28-05-2019,2
11229165,3305857,28-05-2019,2
3176863,49519343,28-05-2019,2
37551789,34844527,28-05-2019,3
20967242,33655813,28-05-2019,2
11511475,6533530,28-05-2019,2
31931843,3078778,28-05-2019,2
15133727,368558,28-05-2019,2
17448944,34913531,28-05-2019,2
5005533,4473362,28-05-2019,2
10303171,410840,28-05-2019,2
31494759,48189076,28-05-2019,2
1487649,39247294,28-05-2019,2
15472197,38883653,28-05-2019,2
17275844,31298095,28-05-2019,2
36159494,42572213,28-05-2019,2
34842537,40664206,28-05-2019,2
1319765,37181486,28-05-2019,2
16146606,31254762,28-05-2019,2
4714215,42054809,28-05-2019,2
1237404,42656227,28-05-2019,2
1751135,49261258,28-05-2019,2
10663366,43873689,28-05-2019,2
18490110,46200701,28-05-2019,2
17721015,42712498,28-05-2019,2
15001152,49237141,28-05-2019,2
18824121,40276034,28-05-2019,2
11002031,3443721,28-05-2019,2
9829440,3320807,28-05-2019,2
7091748,49622984,28-05-2019,2
32876651,31516269,28-05-2019,2
20415020,1207393,28-05-2019,2
21003257,46705490,28-05-2019,2
35586882,40275998,28-05-2019,2
12225055,39193638,28-05-2019,2
2067975,6349963,28-05-2019,2
35677973,43916238,28-05-2019,2
18183886,46008250,28-05-2019,2
10315252,46211255,28-05-2019,2
21216351,42197642,28-05-2019,2
40638061,44326398,28-05-2019,3
30739733,36433289,28-05-2019,2
33252279,35641401,28-05-2019,2
41278626,49550986,28-05-2019,2
9656203,34919344,28-05-2019,4
33333394,50900566,28-05-2019,2
21569108,31704053,28-05-2019,2
13362834,45637581,28-05-2019,2
35641465,40597564,28-05-2019,2
26046771,31447490,28-05-2019,2
24473511,3169389,28-05-2019,2
40396326,37567190,28-05-2019,3
28565405,38900210,28-05-2019,2
35731651,31290348,28-05-2019,3
18720230,33201097,28-05-2019,2
21014608,7087297,28-05-2019,2
21742641,6019666,28-05-2019,2
7212428,47380218,28-05-2019,2
1462326,36367669,28-05-2019,2
4977551,34635102,28-05-2019,5
37508736,50449419,28-05-2019,2
2752648,46025868,28-05-2019,2
14779229,31651829,28-05-2019,2
28150351,37072652,28-05-2019,2
16727337,14838459,28-05-2019,3
8580713,42882267,28-05-2019,3
14782014,39761965,28-05-2019,2
13830223,3427040,28-05-2019,2
36251234,41880635,28-05-2019,2
21642527,37312218,28-05-2019,3
42050292,49581998,28-05-2019,3
42226881,40276001,28-05-2019,3
11501530,39943662,28-05-2019,2
5806549,49623332,28-05-2019,2
11275643,32071890,28-05-2019,2
7793181,46843184,28-05-2019,2
14175889,40276001,28-05-2019,2
35698111,31185436,28-05-2019,2
32506284,35737545,28-05-2019,2
12344706,48122945,28-05-2019,2
11312297,42828975,29-05-2019,2
38861989,31509028,29-05-2019,2
31761053,42622154,28-05-2019,2
41791769,48598240,27-05-2019,2
24501252,35782248,27-05-2019,2
16355904,40977398,27-05-2019,2
32494421,2301680,28-05-2019,3
10100619,37164441,28-05-2019,2
12847066,31737169,28-05-2019,2
17839785,39699587,27-05-2019,3
2800788,35489113,27-05-2019,2
9202388,39664781,27-05-2019,2
15437033,43257979,27-05-2019,2
10566879,3154076,27-05-2019,2
21952857,33077454,27-05-2019,2
42436148,33687387,27-05-2019,2
16167867,33511579,27-05-2019,2
23754187,44346511,27-05-2019,2
8098236,2772501,27-05-2019,3
11459791,50678235,27-05-2019,2
13606607,34340471,27-05-2019,2
32682055,4014582,27-05-2019,2
7719252,3042613,27-05-2019,2
17550335,48755817,27-05-2019,2
10614172,49055718,27-05-2019,2
34404655,47985629,27-05-2019,2
4891192,38425742,27-05-2019,2
19197926,49619845,27-05-2019,2
20980115,47295642,27-05-2019,2
9017122,35224961,27-05-2019,3
15780616,43886086,27-05-2019,2
9631172,5888134,27-05-2019,2
12500204,1069647,27-05-2019,2
13797175,6257690,27-05-2019,3
34428870,35662403,27-05-2019,2
25652033,42423091,27-05-2019,2
21814828,4051178,27-05-2019,2
29470501,42656983,27-05-2019,2
28920760,33017980,27-05-2019,3
3448579,41782531,27-05-2019,2
16465509,46015113,27-05-2019,2
10193689,51277328,27-05-2019,2
27115433,46358751,27-05-2019,2
10193689,51491322,27-05-2019,3
31970428,33906453,27-05-2019,5
36420587,39833031,27-05-2019,3
10337846,2302249,27-05-2019,2
9922482,3939603,27-05-2019,2
24839078,6581161,27-05-2019,2
11185404,45548052,27-05-2019,2
22847976,46323442,27-05-2019,2
14304817,36513305,27-05-2019,3
41851053,50839037,27-05-2019,3
24632852,32280256,27-05-2019,2
33294941,42451913,27-05-2019,2
12478033,51006574,27-05-2019,2
1485546,38132694,28-05-2019,2
36639392,34044543,27-05-2019,2
31733927,4951150,27-05-2019,2
40841151,51664679,27-05-2019,2
11470640,3735259,27-05-2019,2
14452778,37214578,27-05-2019,2
28768206,37287142,27-05-2019,2
12369211,31265018,27-05-2019,2
42584606,32746434,27-05-2019,2
15319966,38557587,27-05-2019,2
3211792,41094778,27-05-2019,2
14547998,51468376,27-05-2019,2
33760259,31325549,27-05-2019,2
24755744,36315496,27-05-2019,5
13815238,6716859,27-05-2019,2
8587241,4923332,27-05-2019,2
4146340,41723136,27-05-2019,2
17587189,4360492,27-05-2019,2
10362970,7736899,27-05-2019,2
34890247,46313636,27-05-2019,4
22975340,37960055,27-05-2019,2
5016402,42737743,27-05-2019,2
10590236,36526002,27-05-2019,2
13742617,4570553,27-05-2019,2
2095400,38614758,27-05-2019,2
42459079,571158,27-05-2019,2
1821930,31882981,27-05-2019,2
29089053,47647542,27-05-2019,2
42464719,40119690,27-05-2019,2
3257296,41880577,27-05-2019,2
3710557,9512377,27-05-2019,2
17309432,3069769,27-05-2019,2
13970397,368558,27-05-2019,2
37373331,6531339,27-05-2019,2
41320087,39172438,27-05-2019,2
2332922,85735,27-05-2019,2
3472344,5897700,27-05-2019,2
22883020,43936060,27-05-2019,2
959389,48872975,27-05-2019,2
12791591,38924448,27-05-2019,5
5444984,3447344,27-05-2019,2
41605884,4695869,27-05-2019,3
34367016,105977,27-05-2019,2
4621751,50845577,27-05-2019,2
